date,close,return_1,log_return_1,volatility_10,volatility_20,momentum_5,momentum_10,zscore_close_20
2010-03-02,75.422346,0.036402569769695914,0.035755649218081484,0.023383838386835335,0.019655473869865936,-0.02083754395578241,-0.024193554438693088,-1.1568340991017056
2010-03-03,76.544331,0.014876028915886463,0.014766466035049055,0.023699201336232732,0.019741609595282584,-0.013654621133884048,-0.019756538154253267,-0.3505186701027203
2010-03-04,76.528748,-0.0002035813729955871,-0.0002036020984962341,0.023639938824874834,0.017599966539759544,-0.01067687536938633,-0.02326968813829766,-0.2876208672301248
2010-03-05,76.279418,-0.0032579913629318114,-0.0032633101723576635,0.023386539050981404,0.01759823219117249,-0.011710081100508196,-0.01449568020755787,-0.4113872221694325
2010-03-08,78.227309,0.02553625933538184,0.02521565561891195,0.024882977933581664,0.018123035865728533,0.07494646313133857,0.009045215487450964,1.1443251255673939
2010-03-09,77.962396,-0.0033864516546262546,-0.00339219866033694,0.024797890350229067,0.01814471894230811,0.033677684860134116,0.01213838066574957,0.8835665813175293
2010-03-10,78.959717,0.012792333883632878,0.01271120314890762,0.024996477837038674,0.018194662616258656,0.03155538716511863,0.017469889174762,1.4847101566736753
2010-03-11,80.066119,0.014012233605143365,0.013914969795565953,0.025188619341997523,0.018110058597273274,0.04622277369544858,0.035052383532088394,1.9577019632748993
2010-03-12,80.564779,0.006228102551092851,0.00620878807394478,0.025108110719712928,0.01810185229608806,0.056179781025597064,0.04381183013307033,1.9370753047402256
2010-03-15,81.032273,0.005802709394883365,0.005785938523110637,0.01277724935017693,0.018011150320228805,0.03585658302524508,0.11349037023430086,1.8861034785352346
2010-03-16,80.907608,-0.0015384611017884575,-0.0015396457482468792,0.00959284529643867,0.01803534257421446,0.03777734075797268,0.07272727899500753,1.5937092588481219
2010-03-17,81.936094,0.012711857703171736,0.012631740286438356,0.00942043877433383,0.01809897890866332,0.03769487927622639,0.07043974295104882,1.8260673095230455
2010-03-18,81.01669,-0.01122098888433709,-0.01128441912650786,0.01087200999818809,0.018357026929069774,0.011872325171649711,0.058643870666746034,1.2787589026863768
2010-03-19,81.26602,0.00307751402828238,0.003072788175421688,0.010464555237533266,0.018060564801044413,0.008704064092325048,0.06537283753266165,1.2492980366345496
2010-03-22,81.375102,0.0013422830353941873,0.0013413829788510255,0.008072481280259778,0.018061435418422502,0.004230771115108611,0.040239055136103374,1.1706322407544987
2010-03-23,81.343935,-0.0003830041282160135,-0.00038307749303041126,0.007819782729379188,0.017952842836131543,0.005392904459615266,0.043373974807033866,1.0474963577876544
2010-03-25,81.96726,0.007662833129476576,0.007633622751623939,0.007353901369448969,0.017955280099845265,0.000380369608539155,0.038089586871239645,1.1688253317038242
2010-03-26,82.497087,0.006463885702657324,0.006443084383582946,0.006526588992847962,0.017912374437717184,0.01827274108581811,0.030362006181416046,1.231969209049524
2010-03-29,84.226814,0.020967128209024022,0.020750342982575325,0.0086513191128711,0.01827769795668103,0.036433358001290106,0.045454540376757,1.636505856019665
2010-03-30,83.572323,-0.007770577669007017,-0.007800925925547174,0.009450128650269899,0.011637734238681495,0.027001145878748023,0.031346152661915205,1.3874331380187273
2010-03-31,82.154258,-0.01696811754293348,-0.017113725528721705,0.011363270436516092,0.010616398471989143,0.009961689215059355,0.01540831611286797,0.7540967155082181
2010-04-01,82.26334,0.0013277704973002624,0.00132688978955249,0.010674421171812722,0.0103371134976137,0.0036121739338366154,0.003993917503560818,0.7269230355801595
2010-04-05,82.403588,0.0017048663475127679,0.001703414712542875,0.009855329259819927,0.010308342010821953,-0.0011333612300759022,0.01711867023942837,0.7268271253553409
2010-04-06,82.980164,0.006996976879210637,0.006972611625871879,0.009991324054525418,0.010195567254011943,-0.01480110597558637,0.021092998032880228,1.0122213245440097
2010-04-07,83.977484,0.012018775957107097,0.011947124010462643,0.010456861654709769,0.00910072481621819,0.004848028455545217,0.031980076657845524,1.5164137022503543
2010-04-08,83.120412,-0.010205973782210553,-0.010258411825270276,0.011261473604936439,0.009495156075731613,0.011760242542754096,0.02183908363911824,0.9360035138559017
2010-04-09,83.681405,0.0067491604829870155,0.00672648686081163,0.01121602042599432,0.009269012223413253,0.017238116030785955,0.02091255703801731,1.314915554308203
2010-04-12,84.444978,0.009124763141823644,0.009083384016625671,0.011360930701612471,0.009023149197339682,0.024773071774496058,0.023611633705321156,1.7647161117968218
2010-04-13,83.837236,-0.007196899263802292,-0.007222921873210618,0.00959957529855463,0.009243887383231068,0.01032863709452303,-0.004625344133282749,1.1496494908951131
2010-04-15,81.858179,-0.023605942829508342,-0.023889026952059866,0.011961915051170682,0.010817772867006472,-0.025236586035371045,-0.020510905267046242,-0.6089825129145185
2010-04-16,83.837236,0.02417665557891291,0.023889026952059904,0.013250239790884293,0.01201663484061023,0.008623922605196066,0.02048558456945715,1.0560485891400626
2010-04-19,82.341256,-0.017843861169278052,-0.018004982421016884,0.01468510765125229,0.012495670323082452,-0.016014896021404046,0.0009471533735441184,-0.34066828618757095
2010-04-20,82.076342,-0.0032172693600884816,-0.0032224558984711373,0.014711226385622379,0.012231957343981647,-0.028049459613809224,-0.003971259115561843,-0.6755152550777116
2010-04-21,81.951677,-0.001518890790722538,-0.001520045474713643,0.01448663484809181,0.012228531949040547,-0.022490710452334084,-0.012394371744071209,-0.8687221961646485
2010-04-22,82.590586,0.0077961674902637945,0.007765934409604315,0.014116897126515031,0.01233684701772281,0.008947267199774789,-0.016515117314064853,-0.29064866452328997
2010-04-23,83.463241,0.010566034729430296,0.01051060429586496,0.014233417576656278,0.012522474706739183,-0.004460965292319652,0.0041244862934508575,0.5892728039847522
2010-04-26,83.213911,-0.0029873031170691844,-0.002991774013193867,0.014090971286887487,0.012466727136352948,0.010598028769442047,-0.005586593580736432,0.23131436199005176
2010-04-27,84.070983,0.010299624061654855,0.010246944345823412,0.014184451883688852,0.012586903343547257,0.024302264835340814,-0.004428860174491511,1.151353688245371
2010-04-28,84.148899,0.0009267882593926302,0.0009263590563201976,0.013980106045025318,0.011680480369741165,0.02681119020907885,0.0037174770408698876,1.256641759829311
2010-04-29,82.995747,-0.01370370870806048,-0.013798471252376057,0.01234072633928369,0.011960702366177375,0.004905655954541732,0.013896815368932058,-0.09034616621731179
2010-04-30,82.746417,-0.0030041298381229264,-0.0030086512937956044,0.009428498759618792,0.01132587226438291,-0.008588499456904652,-0.013011151751233907,-0.4401593864874607
2010-05-03,82.652918,-0.0011299462066133303,-0.001130585077133141,0.007434271837409637,0.011328839355545609,-0.00674157713846657,0.003785004202510489,-0.5931418023911986
2010-05-04,81.577682,-0.013009050690745205,-0.013094409490137151,0.00852837927685735,0.011704164833816328,-0.029657093458750228,-0.006075563162890485,-1.7741002979815839
2010-05-05,81.577682,0.0,0.0,0.008523253480044107,0.011574066917542801,-0.03055556318092767,-0.004563603988238185,-1.5717899318041915
2010-05-06,80.502446,-0.013180516700633804,-0.013268150602745731,0.008850266227274977,0.01147771204634449,-0.030041310430039103,-0.02528302680889072,-2.246505193323204
2010-05-07,81.032273,0.006581501883806018,0.0065599383621447955,0.008265944821811092,0.0114635615357158,-0.02071562808574523,-0.029126211382086042,-1.529136245526596
2010-05-10,81.904928,0.01076922771251887,0.01071165257078352,0.009329864548821058,0.011644262005171378,-0.00904977123735673,-0.015730338644941222,-0.6686391659806372
2010-05-11,80.658278,-0.015220695878030766,-0.015337719643472265,0.00921964777036965,0.01180073276016102,-0.011270288361466263,-0.040593137824973535,-1.6301480620635016
2010-05-12,82.684084,0.025115909367665834,0.024805688506966957,0.01305826250646011,0.013211827634231598,0.013562557465165659,-0.01740741729728401,0.2752404453118016
2010-05-13,83.213911,0.006407847488520302,0.006387404517620838,0.012538764050694772,0.012121878913753121,0.03368177160728747,0.0026286166205600203,0.7090919711115299
2010-05-14,83.681405,0.00561797894585192,0.005602256958511422,0.01258016813372761,0.010893669108401739,0.03269230766857545,0.011299437895903042,1.1684701461133014
2010-05-17,82.871082,-0.009683429669948729,-0.009730618958242485,0.01303826923133591,0.010329832925831854,0.01179604235779319,0.002639519635592391,0.37038829374138027
2010-05-18,83.837236,0.01165851798580353,0.011591081101657389,0.012556702670682018,0.010590120316007947,0.03941266883976868,0.02769818833538329,1.162402654814353
2010-05-19,80.736193,-0.0369888506343411,-0.03769028950891579,0.017820160062215866,0.013597463580062103,-0.023558234012727275,-0.010315186450137181,-1.5285285715581711
2010-05-20,81.842595,0.013703915912904208,0.013610866388697577,0.01778823669362793,0.013852570828429656,-0.016479408112424765,0.01664730783459678,-0.5374966357854397
2010-05-21,84.148899,0.028179751631775662,0.027790007420435518,0.019647835214383156,0.01508870939717743,0.005586593580736432,0.03846153988547241,1.3604786100272932
2010-05-24,83.026913,-0.013333341414247246,-0.013423028522256172,0.02019005685319121,0.015389551414938685,0.0018804026234384708,0.013698626290227667,0.4415870789008346
2010-05-25,81.032273,-0.024024017368922124,-0.02431730083178657,0.021170459484995942,0.01607894745868122,-0.033457245656333456,0.004636783840091585,-1.1059747516617302
2010-05-26,83.837236,0.034615380960620445,0.034029745053825555,0.02255719756985818,0.018018038745991838,0.03840957673097134,0.01394648092128592,1.2982419272582755
2010-05-27,85.55138,0.02044609390509944,0.020239878653654224,0.023312765684536975,0.018270523841872176,0.04531607288356376,0.028089882712038383,2.271239710900713
2010-05-28,88.013515,0.02877960589297346,0.028373251105837414,0.024708442455199906,0.019200621572591788,0.04592592471114809,0.05176908776806499,2.8687934681607117
2010-05-31,88.356344,0.0038951858700337905,0.0038876192760479403,0.02415835779362035,0.019172938075934145,0.06418919850723603,0.06619030266794401,2.395277857609341
2010-06-01,88.512175,0.0017636650968717582,0.001762111665804708,0.02413501804025643,0.018783384291021263,0.09230769078882917,0.05576208404580507,2.0472357098036515
2010-06-02,87.717435,-0.008978877764556192,-0.00901943081728863,0.019880079449897944,0.018996534055702712,0.046282525344704784,0.08646979428420654,1.5240803817756567
