date,last_price,high,low,volume,open,BID,ASK,TRNOVR_UNS,VWAP,official_close,BLK_PRC1,BLKVOLUM,VWAP_VOL,TRD_STATUS,NAVALUE,NUM_MOVES,close,return_1,log_return_1,ma_5,ma_10,ma_20,ma_50,volatility_5,volatility_10,volatility_20,close_ma5_ratio,close_ma10_ratio,close_ma20_ratio,momentum_5,momentum_10,hl_range,oc_return,volume_change,volume_ma_10,volume_ratio_10
2010-02-17,78.351974,78.757136,77.744232,7889144.055428,78.071478,78.445473,78.507806,660487500.0,78.277175,78.461056,,,7863083.068458,,,,78.351974,0.0033925338795883775,0.003386792218714376,77.39828700000001,77.2471306,77.55957240000001,,0.003793466494352849,0.00970107546409414,0.015685457775572415,1.0123218101713283,1.0143027111999936,1.010216683453505,0.035420095624682624,-0.008088389137262841,0.012927613029890045,0.003592810168138477,0.28846003088708927,10271245.7643772,0.768080546060847
2010-02-18,77.401404,78.772719,76.824828,4007400.9963,78.601305,77.401404,77.463736,333179340.0,77.734883,77.370237,,,3996826.001587,,,,77.401404,-0.012132049155519686,-0.012206243158042881,77.6382672,77.1162324,77.58606375000001,,0.009354810722053807,0.010333378933154594,0.015698525940166762,0.9969491436563128,1.0036979451812533,0.9976199366087829,0.015746421694595725,-0.01663035930226542,0.02516609388635894,-0.015265662573922876,-0.4920360221407325,9460417.8697912,0.4235966160751044
2010-02-19,77.526069,78.040312,76.606664,6003725.998137,77.697483,77.416987,77.526069,498033670.0,77.560352,77.448153,,,6000896.999552,,,,77.526069,0.0016106296986551083,0.0016093340256883501,77.731766,77.1396071,77.66475855,,0.008193913750250713,0.008591848284173432,0.015424346718282515,0.9973537588223585,1.0050099023644106,0.9982142537672256,0.006066735596914397,0.0030241943048368025,0.01849246348347683,-0.0022061718524395263,0.498159531247357,8199139.9004302,0.7322385117275522
2010-02-22,77.027408,78.149394,76.700163,6519761.740119,77.837731,77.027408,77.042992,539522510.0,77.370237,77.167657,,,6519362.740319,,,,77.027408,-0.006432171867246539,-0.00645294742058148,77.6787832,77.1177907,77.6452796,,0.00874982030475888,0.008856243738066935,0.014894688934637329,0.9916145030448932,0.9988279915804175,0.9920423803844477,-0.003427429699938478,-0.0028242913393146107,0.018814484838954953,-0.010410413941793999,0.08595258047121557,8803414.298293,0.7405946737487062
2010-02-23,77.603984,77.900064,76.606664,7205156.397422,77.167657,77.541652,77.603984,595246400.0,77.239339,77.6819,,,7188896.405552,,,,77.603984,0.007485335609371813,0.0074574595063426966,77.58216780000001,77.2221976,77.5361977,,0.007926383724836188,0.00859241063746803,0.013182060530027332,1.000281201216963,1.004943998123151,1.0008742536003927,-0.006186389829680117,0.013637280030940335,0.016666670102916437,0.005654273007148467,0.10512572155596756,7182894.908552701,1.0030992363319686
2010-02-24,77.354654,78.055895,76.918327,8543611.728194,77.401404,77.354654,77.370237,708603890.0,77.544768,77.18324,,,8543320.72834,,,,77.354654,-0.003212850515509569,-0.003218022801218841,77.38270379999999,77.39049539999999,77.44893214999999,,0.007505733579126388,0.007526597230040201,0.013079951736156932,0.9996375184812295,0.9995368759456217,0.9987827056179754,-0.012728715679837244,0.022240527618285988,0.014705876649645434,-0.0006039942117846203,0.18576353613238683,6829115.5854423,1.2510568347102677
2010-02-25,77.18324,77.759816,76.575498,14311624.844188,77.572818,77.167657,77.18324,1180633670.0,77.130257,77.167657,,,14299558.850221,,,,77.18324,-0.002215949411395468,-0.0022184082604206723,77.339071,77.48866910000001,77.33439615,,0.0053315335550882725,0.007440910632881231,0.013010917674765499,0.9979850934594235,0.9960584030730241,0.9980454214744651,-0.0028186052025619412,0.012883433545923584,0.015344237945958277,-0.005022094208308897,0.6751258483528109,7404371.2978145005,1.932861585211464
2010-02-26,72.773214,78.663637,71.3084,70062606.968697,77.448153,72.773214,72.835547,5553901450.0,74.11648,72.383636,,,70026432.986784,,,,72.773214,-0.057137093493354274,-0.058834387080023566,76.3885,77.060133,77.07259955,,0.025595508369247472,0.0192855812660561,0.017710340956969578,0.9526723786957462,0.9443691720594357,0.9442164196471557,-0.061306539352588785,-0.05561173432028832,0.10107066317010527,-0.06036217545433277,3.895503322052888,13715369.4423155,5.108328088672226
2010-03-02,75.422346,76.108004,73.240708,29079204.460398,73.271874,75.422346,75.500262,2319033580.0,74.562157,75.406763,,,29051190.474405,,,,75.422346,0.036402569769695914,0.035755649218081484,76.06748759999999,76.8731354,76.9907881,,0.03387950774681618,0.023383838386835335,0.019655473869865936,0.991518825974739,0.9811274850121439,0.9796281848944991,-0.02083754395578241,-0.024193554438693088,0.038016531599268946,0.029349215225476667,-0.5849540044464776,15974516.2127421,1.8203496164223694
2010-03-03,76.544331,76.746912,74.284778,13051697.474151,75.578177,76.544331,76.591081,1051861970.0,75.350664,75.952173,,,13024412.487794,,,,76.544331,0.014876028915886463,0.014766466035049055,75.855557,76.7188624,77.01494195000001,,0.034644057970868385,0.023699201336232732,0.019741609595282584,1.0090800730657081,0.9977250522943103,0.9938893552590673,-0.013654621133884048,-0.019756538154253267,0.03216611821978027,0.01278350495275909,-0.5511673129873387,16667393.466303399,0.7830677004498466
2010-03-04,76.528748,76.980659,75.734009,12871166.564417,76.949493,76.528748,76.63783,1052085450.0,76.422783,76.68458,,,12849686.575157,,,,76.528748,-0.0002035813729955871,-0.0002036020984962341,75.6903758,76.53653979999999,76.8918352,,0.03464944988971892,0.023639938824874834,0.017599966539759544,1.0110763381888241,0.9998981950318063,0.9952779485747011,-0.01067687536938633,-0.02326968813829766,0.016289956814660063,-0.005467807305761076,-0.013831986995679446,17165595.7172023,0.7498234711142774
2010-03-05,76.279418,76.980659,75.734009,8292832.853584,76.980659,76.201503,76.279418,676360910.0,76.254485,76.279418,,,8289469.855265,,,,76.279418,-0.0032579913629318114,-0.0032633101723576635,75.50961140000001,76.4243412,76.7702868,,0.03465679585703474,0.023386539050981404,0.01759823219117249,1.0101948160734409,0.9981037036404313,0.9936060053900959,-0.011710081100508196,-0.01449568020755787,0.016343202828317364,-0.009109314068095935,-0.3557046432364599,17594138.9029307,0.47134064925465846
2010-03-08,78.227309,78.523389,76.513165,22483815.758092,76.591081,78.196143,78.227309,1869551650.0,77.744232,78.305225,250.0,62477.752249,22472082.763959,,,,78.227309,0.02553625933538184,0.02521565561891195,76.60043040000001,76.49446520000001,76.81703614999999,,0.016830470311777642,0.024882977933581664,0.018123035865728533,1.0212385046859997,1.0226531919070139,1.0183588552836924,0.07494646313133857,0.009045215487450964,0.025697215278106953,0.02136316629347486,1.7112346474431757,19242147.8789262,1.1684670494979432
2010-03-09,77.962396,79.084382,77.790982,9544837.227581,78.461056,77.946813,78.071478,801625190.0,78.523389,78.242893,,,9543496.228252,,,,77.962396,-0.0033864516546262546,-0.00339219866033694,77.1084404,76.587964,76.85287735,,0.0129441958359077,0.024797890350229067,0.01814471894230811,1.0110747357302274,1.01794579628726,1.0144369175007864,0.033677684860134116,0.01213838066574957,0.016590049387399605,-0.006355509668388876,-0.5754796547758678,19544655.427672397,0.48836047598295823
2010-03-10,78.959717,79.551875,78.024729,11961906.019047,78.772719,78.959717,79.006466,1011880820.0,79.090615,79.240213,,,11954487.022756,,,,78.959717,0.012792333883632878,0.01271120314890762,77.5915176,76.7235373,76.97286745,,0.012645781037435102,0.024996477837038674,0.018194662616258656,1.017633363057201,1.0291459411113464,1.0258123364221896,0.03155538716511863,0.017469889174762,0.01934082413187983,0.0023738929209743626,0.25323310747317684,20020330.3898349,0.5974879428123986
2010-03-11,80.066119,80.377781,78.414307,8748877.625561,79.162297,80.034952,80.066119,741935650.0,79.290079,79.67654,,,8748052.625974,,,,80.066119,0.014012233605143365,0.013914969795565953,78.2989918,76.9946838,77.19258959999999,,0.012415088617981818,0.025188619341997523,0.018110058597273274,1.0225689649301462,1.0398915230040855,1.0372254566777743,0.04622277369544858,0.035052383532088394,0.024523156917347338,0.011417329135863822,-0.2686050524364494,20040856.9795716,0.4365520713250467
2010-03-12,80.564779,81.156938,79.551875,16751442.624279,80.097285,80.533613,80.564779,1442249220.0,80.49933,80.549196,,,16749459.62527,,,,80.564779,0.006228102551092851,0.00620878807394478,79.15606399999999,77.3328377,77.4107534,,0.010645693781500683,0.025108110719712928,0.01810185229608806,1.017796678217856,1.0417926122475654,1.0407440240725006,0.056179781025597064,0.04381183013307033,0.019922638899065325,0.00583657735714765,0.9146961863242262,20284838.7575807,0.825810982501341
2010-03-15,81.032273,81.562099,80.518029,15357001.321499,80.518029,80.907608,80.954357,1329601430.0,80.948124,80.829692,,,15351049.324475,,,,81.032273,0.005802709394883365,0.005785938523110637,79.7170568,78.15874360000001,77.60943830000001,,0.006938839116899305,0.01277724935017693,0.018011150320228805,1.0164985544222953,1.0367652967236285,1.0441033304063998,0.03585658302524508,0.11349037023430086,0.012884619440454359,0.0063866938421953305,-0.08324305757158745,14814278.192860901,1.0366351381803833
2010-03-16,80.907608,81.328352,79.240213,7480232.259884,81.094605,80.907608,80.96994,642195550.0,80.268699,80.96994,,,7475069.262465,,,,80.907608,-0.0015384611017884575,-0.0015396457482468792,80.30609919999999,78.70726979999999,77.79020260000001,77.9486831,0.006257036711543381,0.00959284529643867,0.01803534257421446,1.0074902006944948,1.0279559716096265,1.0400745247576972,0.03777734075797268,0.07272727899500753,0.025808932578997988,-0.002305911718788262,-0.5129106195092876,12654380.9728095,0.5911179911492149
2010-03-17,81.936094,82.403588,80.611528,12137348.931326,80.96994,81.936094,81.96726,1060436830.0,81.686764,81.920511,,,12134663.932668,,,,81.936094,0.012711857703171736,0.012631740286438356,80.90137460000001,79.2464461,77.98265425,78.00228906000001,0.006239969227544118,0.00942043877433383,0.01809897890866332,1.0127898865144869,1.0339402967876434,1.0506963989366904,0.03769487927622639,0.07043974295104882,0.021871435560499045,0.011932255353035992,0.6225898487695114,12562946.118526999,0.9661228199830169
2010-03-18,81.01669,82.497087,80.627111,6491699.75415,81.96726,81.001106,81.01669,564698950.0,81.331469,81.421851,,,6467879.76606,,,,81.01669,-0.01122098888433709,-0.01128441912650786,81.09148880000001,79.6952403,78.11589004999999,78.02659874,0.009132496473853224,0.01087200999818809,0.018357026929069774,0.9990775998676693,1.0165812876029436,1.037134569524117,0.011872325171649711,0.058643870666746034,0.02308136755525305,-0.011596947366546095,-0.46514681328842833,11924999.437500302,0.5443773635523776
2010-03-19,81.26602,82.045176,80.76736,7726916.136542,81.188104,81.250437,81.26602,673648720.0,81.512233,81.437434,,,7722620.13869,,,,81.26602,0.00307751402828238,0.003072788175421688,81.231737,80.1939005,78.30912085,78.04405186,0.008907977249546513,0.010464555237533266,0.018060564801044413,1.000422039479471,1.0133690903337467,1.0377593199604922,0.008704064092325048,0.06537283753266165,0.015723865891303663,0.0009596972482569845,0.1902762649493075,11868407.765796099,0.6510490951288697
2010-03-22,81.375102,81.624432,80.206367,8909035.545482,80.829692,81.375102,81.499767,773355360.0,81.160054,81.530933,,,8907757.546121,,,,81.375102,0.0013422830353941873,0.0013413829788510255,81.3003028,80.50867980000001,78.5015725,78.07584146,0.00862146103891744,0.008072481280259778,0.018061435418422502,1.0009200359337407,1.0107618483143974,1.0366047380770622,0.004230771115108611,0.040239055136103374,0.017426276159997915,0.006747644170164647,0.1529872187106498,10510929.7445351,0.8475972879672262
2010-03-23,81.343935,81.873762,79.847955,9991810.004095,81.188104,81.343935,81.546516,864897990.0,80.932541,81.328352,,,9990370.004815,,,,81.343935,-0.0003830041282160135,-0.00038307749303041126,81.3875682,80.8468337,78.71739885000001,78.10233278,0.00855585205309406,0.007819782729379188,0.017952842836131543,0.9994638837237061,1.0061486798833037,1.0333666532224342,0.005392904459615266,0.043373974807033866,0.024904216890908958,0.0019193821794385823,0.12153666388300599,10555627.0221865,0.9465861178207194
2010-03-25,81.96726,83.042496,80.96994,17237304.381348,81.359518,81.96726,82.029593,1511465480.0,81.982844,82.51267,,,17232498.383751,,,,81.96726,0.007662833129476576,0.007633622751623939,81.3938014,81.147588,78.93556265,78.14316056000001,0.007000058801647695,0.007353901369448969,0.017955280099845265,1.0070454824585695,1.0101010026323887,1.0384072431768496,0.000380369608539155,0.038089586871239645,0.025285168736883554,0.007469832847338179,0.7251433298154728,11083166.858416598,1.5552688686860223
2010-03-26,82.497087,82.902248,81.686764,8880835.559582,82.51267,82.497087,82.528253,780869130.0,82.210357,82.403588,,,8868097.565951,,,,82.497087,0.006463885702657324,0.006443084383582946,81.6898808,81.3906848,79.1926843,78.23385438,0.003388868044957085,0.006526588992847962,0.017912374437717184,1.0098813487312617,1.013593720248438,1.0417261105518556,0.01827274108581811,0.030362006181416046,0.0147336596260666,-0.00018885584480548943,-0.48478976972804966,11096362.6518187,0.8003375374656151
2010-03-29,84.226814,84.460561,81.733514,12653576.673212,82.403588,84.039817,84.226814,1131586820.0,83.612839,83.899569,,,12644510.677745,,,,84.226814,0.020967128209024022,0.020750342982575325,82.28203959999999,81.7568883,79.54486299999999,78.36506432,0.008397977927169321,0.0086513191128711,0.01827769795668103,1.0236354666152443,1.0302106128469177,1.0588592502824477,0.036433358001290106,0.045454540376757,0.03237742080568308,0.02212556569745489,0.4248182604348967,10686576.056711998,1.1840627536885
2010-03-30,83.572323,85.05272,83.432075,7993805.003097,83.930735,83.55674,83.572323,718752720.0,84.067866,83.790487,,,7990895.004552,,,,83.572323,-0.007770577669007017,-0.007800925925547174,82.7214838,82.01089329999999,80.08481844999999,78.48817104,0.010671156058160472,0.009450128650269899,0.011637734238681495,1.010285589195391,1.019039296332113,1.043547636337309,0.027001145878748023,0.031346152661915205,0.019392125787863958,-0.004270330767388148,-0.36825727542947406,9950256.424871799,0.80337678364907
2010-03-31,82.154258,84.086566,81.530933,15054343.472828,84.086566,82.154258,82.232174,1327022860.0,82.416055,81.982844,,,15049591.475204,,,,82.154258,-0.01696811754293348,-0.017113725528721705,82.8835484,82.1355583,80.42141405,78.55486683999999,0.01472221409690574,0.011363270436516092,0.010616398471989143,0.9912010234349474,1.000227668751355,1.0215470465232388,0.009961689215059355,0.01540831611286797,0.03110773637563619,-0.02297998469815031,0.883251276081362,10707667.5461662,1.4059405008533437
2010-04-01,82.26334,83.167161,81.998427,5660238.169881,82.278923,82.154258,82.232174,499111520.0,82.444104,82.278923,,,5656389.171805,,,,82.26334,0.0013277704973002624,0.00132688978955249,82.9427644,82.1682829,80.7073645,78.6393274,0.014389509416886085,0.010674421171812722,0.0103371134976137,0.9918085151258835,1.0011568587859587,1.0192792257514494,0.0036121739338366154,0.003993917503560818,0.014207227666661559,-0.0001893923672288049,-0.6240129514716255,10059956.470021699,0.562650364019795
2010-04-05,82.403588,83.743737,82.310089,7335416.332292,83.432075,82.372422,82.403588,649016100.0,82.724601,82.528253,,,7322483.338758,,,,82.403588,0.0017048663475127679,0.001703414712542875,82.9240646,82.30697269999999,81.0011065,78.73157952000001,0.014075507946386866,0.009855329259819927,0.010308342010821953,0.9937234552779026,1.001173841010435,1.017314349897183,-0.0011333612300759022,0.01711867023942837,0.017397883208677647,-0.012327237456337965,0.2959554195660672,10144328.1278359,0.7231051913791823
2010-04-06,82.980164,83.400908,81.998427,9674905.162547,82.528253,82.980164,83.042496,854593070.0,82.587469,82.980164,,,9670456.164772,,,,82.980164,0.006996976879210637,0.006972611625871879,82.6747346,82.47838709999999,81.3361438,78.85375126,0.009469090555880114,0.009991324054525418,0.010195567254011943,1.0036943499302144,1.0060837380269287,1.0202126646677834,-0.01480110597558637,0.021092998032880228,0.016901400676913515,0.005475833833535716,0.3189306133799239,10339127.0304364,0.9357564844755211
2010-04-07,83.977484,84.148899,82.123092,8730535.634732,82.699668,83.977484,84.0554,774754440.0,82.970814,83.977484,,,8727112.636444,,,,83.977484,0.012018775957107097,0.011947124010462643,82.7557668,82.7386253,81.62365255,79.01425748000001,0.010963956683867645,0.010456861654709769,0.00910072481621819,1.0147629252587627,1.0149731603046106,1.0288376147901261,0.004848028455545217,0.031980076657845524,0.02412321617065832,0.015451283311076912,-0.09761021032751771,10321277.039361399,0.8458774627826654
2010-04-08,83.120412,83.821653,83.01133,6258122.870939,83.525573,83.120412,83.135995,558576800.0,83.450774,83.447658,,,6256472.871764,,,,83.120412,-0.010205973782210553,-0.010258411825270276,82.94899760000001,82.916273,81.88155335,79.12832598,0.008279365052500938,0.011261473604936439,0.009495156075731613,1.0020665035739984,1.0024619895783304,1.0151298870052519,0.011760242542754096,0.02183908363911824,0.009748784690816942,-0.004850741939836708,-0.2831914177129289,9947908.3260458,0.6290893186614783
2010-04-09,83.681405,84.30473,82.808749,8402551.798724,83.463241,83.681405,83.774903,752423960.0,83.725037,83.915152,,,8402209.798895,,,,83.681405,0.0067491604829870155,0.00672648686081163,83.2326106,83.0876875,82.11763775,79.20624164,0.008461981144540408,0.01121602042599432,0.009269012223413253,1.0053920500242004,1.00714567365953,1.019043013082777,0.017238116030785955,0.02091255703801731,0.017877101848373607,0.0026138932227661948,0.34266328290598724,9064433.0677834,0.9269804008579594
2010-04-12,84.444978,84.990388,83.322993,7865249.067375,84.148899,84.444978,84.460561,709573500.0,84.345246,84.585226,,,7591403.204298,,,,84.444978,0.009124763141823644,0.009083384016625671,83.6408886,83.2824766,82.3365807,79.3131419,0.0087253366099791,0.011360930701612471,0.009023149197339682,1.0096135922687939,1.0139585354261669,1.0256070543867024,0.024773071774496058,0.023611633705321156,0.019745342345876375,0.003518513058620125,-0.06394518525081794,8962874.4185627,0.877536457621849
2010-04-13,83.837236,85.30205,83.55674,4827843.586078,85.270884,83.837236,83.883985,433439520.0,83.940085,83.712571,268.5,62332.829146,4823808.588096,,,,83.837236,-0.007196899263802292,-0.007222921873210618,83.812303,83.2435188,82.50020355,79.40040742000001,0.010089764774667,0.00959957529855463,0.009243887383231068,1.0002974861578497,1.0071322934032434,1.016206413953751,0.01032863709452303,-0.004625344133282749,0.020817838030824265,-0.016812866628660623,-0.3861804572592795,8180301.109849301,0.5901792026047975
2010-04-15,81.858179,84.367062,81.421851,11888373.055813,84.164482,81.827012,81.842595,1054538880.0,82.936531,81.889345,,,11865798.067101,,,,81.858179,-0.023605942829508342,-0.023889026952059866,83.388442,83.0721044,82.54149885000001,79.47738808,0.013375889733537668,0.011961915051170682,0.010817772867006472,0.9816489796031926,0.9853870874131847,0.991721499372797,-0.025236586035371045,-0.020510905267046242,0.03597943462680742,-0.027402331068823064,1.462460277316227,8569757.915120902,1.387247244736817
2010-04-16,83.837236,84.102149,81.063439,8866249.566875,81.063439,83.728154,83.837236,789224550.0,83.226377,83.868402,,,8861734.569133,,,,83.837236,0.02417665557891291,0.023889026952059904,83.5318068,83.24040219999999,82.68798025,79.6129613,0.018064155890544328,0.013250239790884293,0.01201663484061023,1.0036564419195588,1.0071700013962692,1.013898703856659,0.008623922605196066,0.02048558456945715,0.03624535045501732,0.03421760826110525,-0.25420833235547624,7950948.5245256,1.1151184716548033
2010-04-19,82.341256,85.333216,81.76468,7860239.06988,83.525573,82.341256,82.372422,694033800.0,82.556303,82.543836,,,7860239.06988,,,,82.341256,-0.017843861169278052,-0.018004982421016884,83.263777,83.2481938,82.70823835,79.73856134,0.019673050749397545,0.01468510765125229,0.012495670323082452,0.988920500207431,0.9891056158866477,0.9955629287079356,-0.016014896021404046,0.0009471533735441184,0.04333837220068631,-0.014179094586995447,-0.11346516804055828,8170948.6145255,0.9619738711741314
2010-04-20,82.076342,83.120412,81.343935,8330824.834588,83.05808,82.076342,82.091926,731108690.0,82.051409,82.029593,,,8328652.835674,,,,82.076342,-0.0032172693600884816,-0.0032224558984711373,82.7900498,83.2154692,82.76122095000001,79.80027052,0.01849988695514221,0.014711226385622379,0.012231957343981647,0.9913793046178357,0.9863111124535965,0.9917246393644461,-0.028049459613809224,-0.003971259115561843,0.021644202905631443,-0.01181989759455079,0.05986914145032274,8270489.4647551,1.0072952598621907
2010-04-21,81.951677,82.575003,81.453017,5479605.260197,82.278923,81.827012,81.951677,481187680.0,82.104392,81.795846,,,5472030.263985,,,,81.951677,-0.001518890790722538,-0.001520045474713643,82.41293800000001,83.1126205,82.7955038,79.86509634,0.018546768666653564,0.01448663484809181,0.012228531949040547,0.9944030511325781,0.9860316821559008,0.9898083016435489,-0.022490710452334084,-0.012394371744071209,0.013690824167027021,-0.003977276173145854,-0.3422493727815856,7850959.4745201,0.6979535785378573
2010-04-22,82.590586,83.322993,81.188104,13173500.41325,81.499767,82.528253,82.590586,1160800200.0,82.384888,82.356839,,,13169882.415059,,,,82.590586,0.0077961674902637945,0.007765934409604315,82.5594194,82.97393070000001,82.856278,79.97106162,0.015481498557762976,0.014116897126515031,0.01233684701772281,1.0003775050772705,0.9953799380508316,0.9967933389428861,0.008947267199774789,-0.016515117314064853,0.025849059843212653,0.013384320472965231,1.4040966069107674,8295255.9523719,1.5880764245114392
2010-04-23,83.463241,83.50999,81.686764,4994148.502926,82.497087,83.463241,83.50999,441943800.0,82.737067,83.198328,,,4993293.503353,,,,83.463241,0.010566034729430296,0.01051060429586496,82.4846204,83.0082136,82.9622433,80.09541499999999,0.011179496306240905,0.014233417576656278,0.012522474706739183,1.0118642796106023,1.0054817153660562,1.0060388639466793,-0.004460965292319652,0.0041244862934508575,0.02184465853656468,0.011711371093624228,-0.6208943449910359,8168858.5155706005,0.6113643042545897
2010-04-26,83.213911,84.429395,82.621752,5372079.31396,82.902248,83.213911,83.245077,479197870.0,83.400908,83.338576,,,5368839.31558,,,,83.213911,-0.0029873031170691844,-0.002991774013193867,82.6591514,82.9614642,83.02457585,80.22849492,0.006545353226250692,0.014090971286887487,0.012466727136352948,1.0067114117505929,1.003042940507793,1.0022804711503985,0.010598028769442047,-0.005586593580736432,0.021722846315924256,0.0037594034844506967,0.07567472429235433,7865811.2670942005,0.6829657020164637
2010-04-27,84.070983,84.413812,82.762,5873436.063282,83.525573,84.070983,84.086566,528080750.0,84.06475,84.00865,,,5870787.064606,,,,84.070983,0.010299624061654855,0.010246944345823412,83.0580796,82.9240647,83.10327065,80.39648106,0.00657715111817602,0.014184451883688852,0.012586903343547257,1.0121951218337584,1.0138309464707174,1.0116446963209864,0.024302264835340814,-0.004428860174491511,0.019647825457209087,0.006529856430916122,0.09332638630616708,7666629.9666849,0.7661040233850899
